filename,silence,tempo,centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_max,roloff_min,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,zcr_max,zcr_min,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,flux_max,flux_min,flux_mean,flux_std,flux_kurtosis,flux_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,bandwidth_kurtosis,bandwidth_skew,flatness_max,flatness_min,flatness_mean,flatness_std,flatness_kurtosis,flatness_skew,chroma_stft_max,chroma_stft_min,chroma_stft_mean,chroma_stft_std,chroma_stft_kurtosis,chroma_stft_skew,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
blues.00003.wav,0,172.265625,3692.0336588982636,261.9513628930548,996.7533013269449,428.0614262541939,2.700671617521885,1.1114189193064634,7558.154296875,193.798828125,1995.7212654798761,1195.4506184788404,2.1068665686922676,1.3539777710368288,0.1953125,0.005859375,0.03330289763931889,0.02257913957841351,6.091785144783623,1.6330595526631557,0.4024776816368103,0.008336815051734447,0.1391225904226303,0.08318223059177399,-0.2991557960493365,0.6086090803146362,14.61990925849917,0.0,1.247378819877498,1.7503514136442981,12.675192876373966,3.2036312602722052,53.95252564516238,5.438507900878054,21.428764078652268,7.962859090539793,-0.023194111325643085,0.8715227543433166,3179.64124648551,616.0648678690411,1524.0557990577665,420.8430592722486,0.06731653209083488,0.5663148975529978,0.04267213121056557,5.687741577276029e-06,0.0010324845789000392,0.0021059070713818073,142.8294292038794,9.26944637298584,1.0,0.00573757421030631,0.4047790020593515,0.3066088188370087,-0.8163068272821246,0.651881472456133,-199.4311443622731,150.0992177925424,5.647594315988093,26.871927453199177,1.75446257350835,14.23834423106636,-4.830882173320006,9.297965261251441,-0.7577411657573526,8.149012190726342,-3.1963135372049125,6.087675942506243,-2.4764204886511507,-1.073890395153171,-2.8747774091162728,0.7809762925870151,-3.3169321908693226,0.6379808733561013,-0.6196898234783067,-3.4082332454720015,blues
blues.00002.wav,0,161.4990234375,4709.894987472859,356.7356446956628,1493.6799933949828,419.42144681372946,11.343313617328533,1.9008067277696798,6675.29296875,387.59765625,2893.08250592589,960.8700673858831,0.9146574486013739,0.7368303379085094,0.4501953125,0.0068359375,0.07630112591911764,0.035162887945428385,34.93321586720669,3.990200114406427,0.3566531538963318,0.02014360949397087,0.1732715666294098,0.05957609415054321,-0.5056442509787282,0.20543737709522247,14.719387021165923,0.0,1.6382578632284832,1.950674531692158,8.131660417627364,2.490637673306816,67.98005563611429,4.558865224169454,22.197265163058066,8.727204457161315,0.1335144471028884,0.9399861681351918,2657.716270552206,866.9156910612787,1698.4588615497396,306.52538223626595,0.010474208718499689,0.18883138781713324,0.040071889758110046,2.6945728677674197e-05,0.002645658329129219,0.00368135585449636,33.65410846553551,4.839449882507324,1.0,0.003168343370937339,0.363602838496103,0.29203876639198195,-0.2168299483969558,0.933295480327728,-90.75439379120981,140.45990690263565,-29.109965287934813,31.689014398051967,-13.987036007373844,25.754761159219047,-13.649585904665592,11.629270996424346,-11.780588908636357,9.706442349681256,-13.12311144339877,5.789264864716307,-8.905224434030334,-1.0837199898634384,-9.218358897037506,2.4558052297775776,-7.726901333051799,-1.8157238511277163,-3.433434271765646,-2.22682144103072,blues
blues.00000.wav,0,123.046875,4053.9856728037425,925.9340828377008,1727.6453549662745,376.9019244931452,6.096710716376835,1.6600342041828973,7730.419921875,1873.388671875,3671.844463525542,970.0677017902641,1.7893217007986317,1.0962396801414676,0.2998046875,0.0263671875,0.08307659515286378,0.03117080184215647,5.937552144974928,1.683604045506064,0.36487331986427307,0.020545711740851402,0.12781158089637756,0.05870422348380089,0.09648537196848972,0.6185125112533569,10.981947074796679,0.0,1.3910082403026398,1.481524033645514,5.03048154184718,2.113917452049759,48.28916451460973,4.028251827521499,20.530732524634253,8.761008542853421,1.0024875750297113,1.3939330068755957,3271.5097343079187,1289.209725717437,1965.9631224375703,301.96834871516603,0.6361575325114428,0.38097627116073296,0.0929502546787262,0.00033681944478303194,0.004742492455989122,0.006531139835715294,55.84861489102565,6.143735885620117,1.0,0.0018828769581771085,0.3499431970389889,0.29792558943640396,-0.19278473465026025,0.9672327159678671,-113.5967421787754,121.55730196553871,-19.158824574192572,42.351028761460356,-6.376457093993789,18.61887471034815,-13.697910860170115,15.344630200831624,-12.285265747087777,10.98049082345483,-8.324323400509186,8.810668332085012,-3.667367432308271,5.751690395008693,-5.162761370348357,0.7509466000625342,-1.6919372551338625,-0.4099536931866394,-2.300208093109955,1.2199281312510948,blues
blues.00004.wav,0,135.99917763157896,4484.855104040949,783.1659784449093,1749.5554838287753,599.3384996914034,1.6703212966507577,1.1180206286053267,7170.556640625,1033.59375,3391.0128283426857,1314.7955875333876,-0.6081219883778042,0.44112774237199065,0.40234375,0.0322265625,0.10147784442724458,0.04750979375409015,6.23118500998484,2.027636296405173,0.33134523034095764,0.006501454394310713,0.08982498198747635,0.051157500594854355,0.9000369640871511,0.9513353109359741,12.954987986398017,0.0,1.6443839184545999,1.9581418135392727,6.068004795636908,2.28719170090817,54.5266492460319,6.113804166197364,21.467739185485605,7.938794966060972,1.252377819395372,1.2442327915500657,2736.462425947612,1020.9201535965808,1699.872367967507,324.3439551362887,-0.4321893104507111,0.3376620594999184,0.050047215074300766,0.00015710652223788202,0.003143501468002796,0.00455182371661067,37.07885767700369,5.173133850097656,1.0,0.0013471680642066935,0.3085901278168974,0.2963948171312843,0.34827534204243804,1.2108529391735021,-160.2660312475091,126.19880035817376,-35.60544844761134,22.153301100991346,-32.48926973247686,10.864512127345403,-23.357928569723676,0.5031167364146406,-11.805831155065967,1.206804105961059,-13.083820342148625,-2.8063846485726174,-6.9341222142226595,-7.5586185187913335,-9.17355225116578,-4.512165860475424,-5.45353824408101,-0.9241616364943899,-4.409332528490349,-11.703781255971853,blues
blues.00006.wav,0,123.046875,4561.321958466866,369.9788227618219,1370.6665577682245,657.7308307252995,1.321933692719016,1.0811774652204158,6826.025390625,430.6640625,2643.4006823843847,1306.8447998998913,0.2658119035624207,0.9055566735909236,0.404296875,0.015625,0.07303886295472137,0.04720580189995831,5.314509553388035,1.5987914871562638,0.6163402795791626,0.0028250152245163918,0.13883520662784576,0.09815305471420288,1.2042640932552624,1.0535917282104492,16.464623726046838,0.0,1.6386199355274114,2.383849552402357,7.557786088601224,2.6204259289227516,52.04960369028019,5.27164262490056,23.434488150577806,7.035454569496856,1.5099911139201954,0.9369845590750618,2637.0799431067476,651.1290711600146,1342.5445082898964,450.9926824453484,-0.7071419398826468,0.6835572232377269,0.0531308650970459,4.142776560911443e-06,0.0009689123253338039,0.0032941685058176517,101.87046772488246,9.175262451171875,1.0,0.00019854065651664417,0.29130800186024586,0.30658744125103693,0.2895430898419762,1.2212660256866,-190.1494699473497,130.29695102940653,-36.34413831086846,33.01305035920638,11.106935525152583,-0.6151583066479513,-20.86200953661647,0.27009112384914424,-6.489759729485375,-5.51709320060555,-7.840327991608349,-3.125678351676986,-6.593118171711412,-9.942267638901262,-6.537223946843331,-10.064754674700039,-10.912171231101219,-6.972478914911679,-3.4490333602413195,-6.495510607011718,blues
blues.00001.wav,0,107.666015625,5430.12246088078,372.72896065815553,1450.5331578109808,615.1858274642628,4.766277449869473,1.475144087347526,8204.150390625,258.3984375,3289.0801113825464,1727.6099010122798,-0.40277349254976613,0.5675422245159669,0.3974609375,0.0048828125,0.05603443063080495,0.04154297138755035,13.978252085414773,2.855463165638988,0.2956313192844391,0.0036674928851425648,0.09389521181583405,0.05250765010714531,0.1072892371388443,0.4836767613887787,17.791126670472465,0.0,1.444007746519804,1.9967987174574666,12.743416987678469,3.142621979498091,48.775995635107606,5.534489482879292,20.676333757833834,8.23938667113734,1.5312871691529892,1.4288182767418944,3311.5420522810696,866.5678720491481,1971.9514809931648,477.5406686772516,-0.412463869655022,0.0821671716254045,0.06190996244549751,2.6495452402741648e-05,0.0023652492091059685,0.005163018126040697,54.93432021358541,6.713558673858643,1.0,0.0018079307503547275,0.3409831616280061,0.3081903365034013,-0.33243625339659744,0.9346891848507757,-207.5567959584134,124.00671718798907,8.930561658882072,35.8746844809312,2.916037721674649,21.523724844956494,-8.554703081545176,23.358672450147154,-10.103616358929084,11.903743520041868,-5.560387184424063,5.376802045265041,-2.239119327621652,4.216963081367921,-6.012273272105527,0.9361085469011254,-0.7165368469495234,0.29387517328195284,-0.2874306648121589,0.5315729228628554,blues
blues.00005.wav,0,112.34714673913044,5388.047029700609,581.665394670405,1738.5145654992523,1008.8420411162621,1.2266947483198445,1.35353775711845,7816.552734375,753.662109375,3299.5467147590944,1847.8068103261642,-1.033389918168316,0.543714486369153,0.5029296875,0.0126953125,0.09404100353134674,0.08214534174052632,6.992278909416928,2.510563461340242,0.4622038006782532,0.002504512434825301,0.10191118717193604,0.0656035766005516,5.625903162514206,1.9501714706420898,15.215705226100782,0.0,1.5177712995661607,2.2526729130489818,9.583441970906165,2.9357104118870767,55.906395005952405,6.173006506343045,22.547452601973017,8.180264212587518,1.7604463253265834,1.2873590820164358,2889.957850734138,840.3996387827148,1672.9385540089033,483.6480684331284,-1.0634785354687946,0.24381227114356088,0.07544620335102081,4.532205639407039e-05,0.0029160534031689167,0.00632239505648613,44.661526846093565,5.742147922515869,1.0,0.0017071202998515593,0.30234642657347954,0.29587801528677765,0.4426566310680822,1.2504537351149165,-177.86904821442045,118.19691616077793,-17.550672641935268,30.75863455799999,-21.742746024838958,11.903801804866518,-20.734248574102416,3.1805972716431934,-8.583483731605433,-0.9364875014388332,-11.77627331038401,-2.4206146261137493,-9.339364687322172,-9.93932489233774,-3.909892093194323,-5.570624715427676,-1.839023211815163,-2.778421089394,-3.0468661487393414,-8.115809021660661,blues
blues.00008.wav,0,83.35433467741936,4150.883341633358,1011.5857208946832,1648.5036036158203,407.83530325870316,3.5926241747111307,1.499528752552418,6761.42578125,1722.65625,3653.8779055001937,1138.3268350925168,-0.41905497400570857,0.7752730042143939,0.2734375,0.005859375,0.0640358939628483,0.030343847002433522,5.387948331868033,1.3108765552775092,0.27592819929122925,0.022041350603103638,0.14082780480384827,0.04423591494560242,-0.2635846435796223,0.4761403501033783,9.737998154247354,0.0,1.4499953451719223,1.5651404613163489,5.298938364185357,2.1249371481319734,53.068922285716795,5.718854445257439,22.37836203335969,9.450632915577307,-0.13520601029020973,0.9683973638998454,2843.3133497768076,1285.3044356036366,1998.5259914670428,343.11157968547786,-0.811759678938099,0.26138954879073295,0.022379713132977486,0.0002330032002646476,0.0026900272350758314,0.003261408070102334,8.963672671680005,2.774697780609131,1.0,0.00326447926918885,0.409037127504873,0.29415602190202705,-0.6472248112807941,0.7032910386200957,-121.36102354973461,122.51311584398766,-14.742129686012193,46.14344435366142,-8.165333684874648,20.17652622884248,-19.1724784245114,23.055616742537772,-11.83050252460447,21.17700882526145,-6.721190455458151,7.0109449301672635,-12.741833015324701,5.066004868201843,-5.175477933017078,-1.4440245964766525,-7.037070159027241,2.6974511842612103,3.409808578735633,-2.6983528331802344,blues
blues.00011.wav,0,161.4990234375,4728.6548106793325,287.2712386598108,1241.2025264686463,715.2926030882572,2.2367894882828994,1.374205526104749,6912.158203125,129.19921875,2583.917708736455,1726.6143857904215,-0.5120487807834335,0.7196158628098239,0.4462890625,0.0048828125,0.043941533233359135,0.04746546820958467,21.339130706955935,3.8068929368522135,0.28867077827453613,0.0028368693310767412,0.06455210596323013,0.051495932042598724,0.32968204844155435,0.9128567576408386,13.903318216863351,0.0,1.4497036697947514,1.8815120296056136,8.551671569779694,2.6569921496056064,61.36911302722236,5.8485652054765485,20.807790002415537,7.339456629782011,0.2978865230269099,0.9026241857095523,2806.697172829764,781.3243010442615,1664.8588363604856,488.1141665102205,-0.7886105701931245,0.4087908878603789,0.08961925655603409,7.691260179853998e-06,0.003313740249723196,0.008773970417678356,35.20525416525737,5.349018096923828,1.0,0.0014581353049310116,0.36713747003848557,0.31994735104753874,-0.7440922355659532,0.7392210881935837,-287.9149645638209,123.98006414519074,5.459753808794275,33.678088575289024,1.0919169771833628,14.704469971143732,-4.898551939615784,8.654900476646333,0.7840488655723136,6.570926677164255,-4.8786577888366836,-3.1808658882139516,-5.556420329673008,-6.78962654029927,-2.644639571906282,-2.9849269531104126,-3.3852014902293646,-1.8563900119752446,1.8361506773672631,-4.897419816451062,blues
blues.00010.wav,0,161.4990234375,3464.4948796038343,389.04080230134497,1306.3310093509226,444.75082653659456,0.5700314987107302,0.7225130201040608,6826.025390625,495.263671875,2509.151494170859,1191.1130792351053,-0.2704250669681474,0.67330247380795,0.1572265625,0.009765625,0.06297467589009288,0.022738084100010127,0.6925847457132588,0.28699545311807817,0.5229296088218689,0.002840567147359252,0.1405845433473587,0.09934080392122269,2.2190582100790968,1.1861624717712402,25.721791684375702,0.0,1.890164343090068,3.2420236300717096,13.946415414493533,3.3086541577130686,54.12668124840516,3.604269607454193,21.09609346737832,8.236778183697465,0.4152398298238622,0.8866431678984265,2849.9901987917565,642.9643575118847,1429.0116969571964,399.2959634991238,-0.7202709646425829,0.31287373318739237,0.03078312985599041,1.73772841662867e-05,0.0010812677210196853,0.0019425364444032311,51.14718333577481,5.315325736999512,1.0,0.00033719219187516104,0.3039544893694216,0.3077505260538464,0.04749148524258029,1.1092435533857619,-173.7075136867027,137.15639999555626,-23.7665166944086,26.98936979132115,-16.668420361369574,4.198449425639018,-12.566629365114618,5.83484254126056,-2.8817357118345392,-1.2086811836209406,-1.9657358608084838,1.8005347798198725,-2.988374411961691,-1.8693886820725165,-0.800155411039755,-3.023782462994662,-0.4451960687111279,-1.9982281112765665,-0.7435988636496034,-4.9861124903581295,blues
